date,Global_active_power,Global_reactive_power,Sub_metering_1,Sub_metering_2,Sub_metering_3,Voltage,Global_intensity,Sub_metering_remainder,month,RR,NBJRR1,NBJRR5,NBJRR10,NBJBROU,dayofweek,dayofyear,dow_sin,dow_cos,doy_sin,doy_cos
2008-02-28,509.18399999999997,83.248,0.0,281.0,2028.0,239.80427083333336,1.4669444444444446,6177.4,2008-02-01,3.2399999999999998,7.0,2.0,0.0,1.0,3,59,0.43388373911755823,-0.900968867902419,0.8494504794814806,0.527668345562516
2008-02-29,1333.348,88.948,0.0,3773.0,8062.0,238.03849305555556,3.872638888888889,10387.466666666667,2008-02-01,3.2399999999999998,7.0,2.0,0.0,1.0,4,60,-0.433883739117558,-0.9009688679024191,0.8584015232918917,0.512978386299228
2008-03-01,1141.876,105.158,0.0,1287.0,2724.0,239.4315138888889,3.277638888888889,15020.266666666666,2008-03-01,7.62,17.0,6.0,0.0,0.0,5,61,-0.9749279121818236,-0.2225209339563146,0.8670985522812081,0.4981366284784055
2008-03-02,1162.226,144.71,0.0,5244.0,2565.0,239.74624305555557,3.425,11561.433333333334,2008-03-01,7.62,17.0,6.0,0.0,0.0,6,62,-0.7818314824680299,0.6234898018587334,0.8755389928586302,0.4831474640149687
2008-03-03,1040.55,114.334,0.0,2207.0,1755.0,240.3519861111111,2.9775,13380.5,2008-03-01,7.62,17.0,6.0,0.0,0.0,0,63,0.0,1.0,0.8837203473619977,0.4680153284438345
2008-03-04,1668.99,108.958,1249.0,2443.0,9415.0,241.02641666666665,4.867638888888889,14709.5,2008-03-01,7.62,17.0,6.0,0.0,0.0,1,64,0.7818314824680298,0.6234898018587336,0.8916401947968874,0.45274469960737107
2008-03-05,2037.208,140.898,1145.0,9797.0,5529.0,241.06524305555556,5.970833333333333,17482.466666666667,2008-03-01,7.62,17.0,6.0,0.0,0.0,2,65,0.9749279121818236,-0.22252093395631434,0.8992961915530253,0.4373400963303323
2008-03-06,2503.208,106.184,1082.0,372.0,6965.0,240.4292291666667,7.214583333333334,33301.13333333333,2008-03-01,7.62,17.0,6.0,0.0,0.0,3,66,0.43388373911755823,-0.900968867902419,0.9066860720977985,0.4218060770826634
2008-03-07,1862.956,129.392,1235.0,3471.0,9033.0,240.81606944444445,5.441666666666666,17310.266666666666,2008-03-01,7.62,17.0,6.0,0.0,0.0,4,67,-0.433883739117558,-0.9009688679024191,0.9138076496466615,0.4061472386305789
2008-03-08,2248.66,237.08,6286.0,346.0,8435.0,241.59095138888887,6.588333333333334,22410.666666666664,2008-03-01,7.62,17.0,6.0,0.0,0.0,5,68,-0.9749279121818236,-0.2225209339563146,0.9206588168102428,0.3903682146763026
2008-03-09,1560.458,135.574,2607.0,333.0,4155.0,240.74638194444444,4.591111111111111,18912.633333333335,2008-03-01,7.62,17.0,6.0,0.0,0.0,6,69,-0.7818314824680299,0.6234898018587334,0.9272375462179537,0.374473674486883
2008-03-10,1618.686,127.124,2009.0,368.0,8660.0,241.72734722222222,4.7125,15941.099999999999,2008-03-01,7.62,17.0,6.0,0.0,0.0,0,70,0.0,1.0,0.9335418911179212,0.35846832151248087
2008-03-11,2200.042,151.1,1271.0,3901.0,12936.0,240.4241527777778,6.466944444444445,18559.36666666667,2008-03-01,7.62,17.0,6.0,0.0,0.0,1,71,0.7818314824680298,0.6234898018587336,0.9395699859530622,0.342356891994542
2008-03-12,1774.232,138.194,1120.0,2374.0,11042.0,241.05720833333334,5.1722222222222225,15034.533333333333,2008-03-01,7.62,17.0,6.0,0.0,0.0,2,72,0.9749279121818236,-0.22252093395631434,0.945320046913132,0.3261441535642696
2008-03-13,1675.514,128.474,3263.0,3590.0,5464.0,240.802625,4.941666666666666,15608.233333333334,2008-03-01,7.62,17.0,6.0,0.0,0.0,3,73,0.43388373911755823,-0.900968867902419,0.9507903724625832,0.3098349038318025
2008-03-14,2210.22,159.748,980.0,3881.0,14476.0,240.62736805555554,6.44625,17500.0,2008-03-01,7.62,17.0,6.0,0.0,0.0,4,74,-0.433883739117558,-0.9009688679024191,0.9559793438440766,0.2934339689665273
2008-03-15,1576.3,154.412,2550.0,502.0,5910.0,240.19799305555554,4.6506944444444445,17309.666666666668,2008-03-01,7.62,17.0,6.0,0.0,0.0,5,75,-0.9749279121818236,-0.2225209339563146,0.9608854255574977,0.27694620226893646
2008-03-16,1801.96,173.652,2394.0,566.0,11286.0,241.29466666666667,5.298333333333334,15786.666666666668,2008-03-01,7.62,17.0,6.0,0.0,0.0,6,76,-0.7818314824680299,0.6234898018587334,0.9655071658143364,0.2603764827344581
2008-03-17,1706.9180000000001,175.274,236.0,6651.0,9346.0,240.8052291666667,5.006944444444445,12215.633333333339,2008-03-01,7.62,17.0,6.0,0.0,0.0,0,77,0.0,1.0,0.969843196967294,0.24372971360968387
2008-03-18,1917.566,147.44,1156.0,4019.0,12544.0,241.9289861111111,5.571944444444445,14240.433333333334,2008-03-01,7.62,17.0,6.0,0.0,0.0,1,78,0.7818314824680298,0.6234898018587336,0.9738922359149924,0.22701082094141847
2008-03-19,1308.448,142.498,2110.0,411.0,6154.0,242.40221527777777,3.825555555555556,13132.466666666667,2008-03-01,7.62,17.0,6.0,0.0,0.0,2,79,0.9749279121818236,-0.22252093395631434,0.9776530844816641,0.2102247521189836
2008-03-20,1253.2740000000001,120.854,1107.0,478.0,6670.0,241.76258333333334,3.6595833333333334,12632.900000000001,2008-03-01,7.62,17.0,6.0,0.0,0.0,3,80,0.43388373911755823,-0.900968867902419,0.981124629771712,0.19337647441020586
2008-03-21,2066.442,223.824,2171.0,4778.0,13275.0,241.36990972222222,6.038194444444445,14216.699999999997,2008-03-01,7.62,17.0,6.0,0.0,0.0,4,81,-0.433883739117558,-0.9009688679024191,0.984305844499033,0.17647097349152166
2008-03-22,2053.516,185.68,3322.0,588.0,12405.0,241.61215277777777,6.020277777777778,17910.26666666667,2008-03-01,7.62,17.0,6.0,0.0,0.0,5,82,-0.9749279121818236,-0.2225209339563146,0.9871957872910085,0.15951325197263655
2008-03-23,2325.99,152.446,6279.0,2112.0,13878.0,242.65262500000003,6.790555555555556,16497.5,2008-03-01,7.62,17.0,6.0,0.0,0.0,6,83,-0.7818314824680299,0.6234898018587334,0.9897936029670716,0.14250832791617088
2008-03-24,1976.27,131.11599999999999,1131.0,5988.5,7026.0,242.7059201388889,5.758611111111111,18792.333333333336,2008-03-01,7.62,17.0,6.0,0.0,0.0,0,84,0.0,1.0,0.992098522791769,0.12546123335273648
2008-03-25,2015.856,127.832,2246.0,3677.0,13494.0,242.1382152777778,5.870555555555556,14180.599999999999,2008-03-01,7.62,17.0,6.0,0.0,0.0,1,85,0.7818314824680298,0.6234898018587336,0.9941098647022418,0.10837701279187609
2008-03-26,1633.472,133.598,2547.0,3831.0,7547.0,242.8097986111111,4.763055555555556,13299.533333333333,2008-03-01,7.62,17.0,6.0,0.0,0.0,2,86,0.9749279121818236,-0.22252093395631434,0.9958270335100595,0.09126072172931188
2008-03-27,1370.8220000000001,116.44,0.0,356.0,9022.0,242.0955416666667,3.9608333333333334,13469.033333333333,2008-03-01,7.62,17.0,6.0,0.0,0.0,3,87,0.43388373911755823,-0.900968867902419,0.9972495210773451,0.07411742515094437
2008-03-28,1885.424,137.64,2325.0,3605.0,11581.0,242.32334027777776,5.479027777777778,13912.733333333334,2008-03-01,7.62,17.0,6.0,0.0,0.0,4,88,-0.433883739117558,-0.9009688679024191,0.998376906467142,0.056952196034039754
2008-03-29,2471.15,175.068,5153.0,375.0,17240.0,241.2535486111111,7.209305555555555,18417.833333333336,2008-03-01,7.62,17.0,6.0,0.0,0.0,5,89,-0.9749279121818236,-0.2225209339563146,0.9992088560679753,0.03977011384605572
2008-03-30,2146.392,175.97,5045.0,1315.0,9769.0,241.16375694444443,6.2775,19644.199999999997,2008-03-01,7.62,17.0,6.0,0.0,0.0,6,90,-0.7818314824680299,0.6234898018587334,0.9997451236925734,0.022576263041545485
2008-03-31,1377.57,130.86,1091.0,411.0,9387.0,242.72704166666668,4.005972222222223,12070.5,2008-03-01,7.62,17.0,6.0,0.0,0.0,0,91,0.0,1.0,0.9999855506507186,0.005375731557583884
2008-04-01,2129.052,170.396,1079.0,6657.0,14515.0,241.61580555555557,6.202500000000001,13233.199999999997,2008-04-01,5.14,12.0,5.0,1.0,0.0,1,92,0.7818314824680298,0.6234898018587336,0.9999300657962057,-0.011826390691832589
2008-04-02,1691.672,142.54,1106.0,3674.0,7989.0,238.66715972222224,5.007638888888889,15425.533333333333,2008-04-01,5.14,12.0,5.0,1.0,0.0,2,93,0.9749279121818236,-0.22252093395631434,0.9995786855478958,-0.029025013321975237
2008-04-03,1128.756,121.236,0.0,422.0,6901.0,240.69424305555557,3.2808333333333333,11489.599999999999,2008-04-01,5.14,12.0,5.0,1.0,0.0,3,94,0.43388373911755823,-0.900968867902419,0.9989315138848577,-0.046215046983708354
2008-04-04,1631.918,125.306,2133.0,775.0,13246.0,241.33105555555554,4.726388888888889,11044.633333333335,2008-04-01,5.14,12.0,5.0,1.0,0.0,4,95,-0.433883739117558,-0.9009688679024191,0.9979887423155984,-0.06339140486951038
2008-04-05,1970.762,203.684,2929.0,874.0,13644.0,240.55802777777777,5.784861111111112,15399.033333333333,2008-04-01,5.14,12.0,5.0,1.0,0.0,5,96,-0.9749279121818236,-0.2225209339563146,0.9967506498213929,-0.08054900421874167
2008-04-06,1696.318,150.572,1124.0,2615.0,7552.0,241.14960416666665,4.946388888888889,16980.966666666667,2008-04-01,5.14,12.0,5.0,1.0,0.0,6,97,-0.7818314824680299,0.6234898018587334,0.9952176027737294,-0.09768276782171598
2008-04-07,1538.838,141.28,2420.0,672.0,9466.0,243.2283263888889,4.484166666666667,13089.3,2008-04-01,5.14,12.0,5.0,1.0,0.0,0,98,0.0,1.0,0.9933900548258936,-0.11478762552212701
2008-04-08,2657.516,184.176,2752.0,10713.0,17519.0,242.06658333333334,7.6994444444444445,13307.933333333334,2008-04-01,5.14,12.0,5.0,1.0,0.0,1,99,0.7818314824680298,0.6234898018587336,0.9912685467787256,-0.13185851571739118
2008-04-09,1218.852,132.864,0.0,376.0,9003.0,242.31770833333334,3.5229166666666667,10935.2,2008-04-01,5.14,12.0,5.0,1.0,0.0,2,100,0.9749279121818236,-0.22252093395631434,0.9888537064205885,-0.1488903868564548
2008-04-10,1477.746,163.68,3261.0,457.0,6527.0,241.94904861111112,4.305416666666667,14384.099999999999,2008-04-01,5.14,12.0,5.0,1.0,0.0,3,101,0.43388373911755823,-0.900968867902419,0.986146248341595,-0.16587819893463143
2008-04-11,1877.664,143.89,1802.0,491.0,14522.0,240.758375,5.452638888888889,14479.400000000001,2008-04-01,5.14,12.0,5.0,1.0,0.0,4,102,-0.433883739117558,-0.9009688679024191,0.9831469737221499,-0.1828169249850199
2008-04-12,2800.014,392.272,7076.0,2499.0,15225.0,241.0631736111111,8.218194444444444,21866.9,2008-04-01,5.14,12.0,5.0,1.0,0.0,5,103,-0.9749279121818236,-0.2225209339563146,0.9798567700958665,-0.1997015525660636
2008-04-13,2232.986,213.514,2554.0,5942.0,13007.0,240.4233263888889,6.551805555555556,15713.433333333334,2008-04-01,5.14,12.0,5.0,1.0,0.0,6,104,-0.7818314824680299,0.6234898018587334,0.9762766110869321,-0.21652708524481437
2008-04-14,1589.5819999999999,154.958,0.0,425.0,11197.0,242.31405555555554,4.604305555555555,14871.03333333333,2008-04-01,5.14,12.0,5.0,1.0,0.0,0,105,0.0,1.0,0.9724075561219968,-0.23328854407545518
2008-04-15,1670.406,178.782,1174.0,3998.0,9874.0,241.23874305555555,4.909583333333334,12794.099999999999,2008-04-01,5.14,12.0,5.0,1.0,0.0,1,106,0.7818314824680298,0.6234898018587336,0.9682507501166718,-0.2499809690726521
2008-04-16,1489.064,125.904,838.0,403.0,11322.0,241.74438888888886,4.316111111111111,12254.733333333334,2008-04-01,5.14,12.0,5.0,1.0,0.0,2,107,0.9749279121818236,-0.22252093395631434,0.9638074231367307,-0.26659942067929354
2008-04-17,1395.862,145.878,1719.0,417.0,8638.0,241.40359722222223,4.104305555555555,12490.366666666665,2008-04-01,5.14,12.0,5.0,1.0,0.0,3,108,0.43388373911755823,-0.900968867902419,0.9590788900341131,-0.28313898122818354
2008-04-18,1862.39,184.646,2174.0,3832.0,10921.0,240.6415763888889,5.457638888888889,14112.833333333332,2008-04-01,5.14,12.0,5.0,1.0,0.0,4,109,-0.433883739117558,-0.9009688679024191,0.9540665500578387,-0.2995947563972602
2008-04-19,2253.71,245.284,4319.0,2457.0,14722.0,241.14318055555555,6.636111111111111,16063.833333333336,2008-04-01,5.14,12.0,5.0,1.0,0.0,5,110,-0.9749279121818236,-0.2225209339563146,0.9487718864399473,-0.31596187665790293
2008-04-20,1791.418,227.854,1030.0,4544.0,10401.0,241.43287500000002,5.260555555555555,13881.966666666667,2008-04-01,5.14,12.0,5.0,1.0,0.0,6,111,-0.7818314824680299,0.6234898018587334,0.9431964659565866,-0.33223549871590435
2008-04-21,1164.156,175.4,0.0,2673.0,6788.0,241.99249305555557,3.404166666666667,9941.599999999999,2008-04-01,5.14,12.0,5.0,1.0,0.0,0,112,0.0,1.0,0.9373419384643772,-0.3484108069446808
2008-04-22,1627.676,193.15,971.0,5093.0,10603.0,240.95971527777778,4.7725,10460.933333333334,2008-04-01,5.14,12.0,5.0,1.0,0.0,1,113,0.7818314824680298,0.6234898018587336,0.9312100364121947,-0.3644830148102912
2008-04-23,1357.328,189.502,1380.0,492.0,8406.0,241.51134027777778,3.9675,12344.133333333335,2008-04-01,5.14,12.0,5.0,1.0,0.0,2,114,0.9749279121818236,-0.22252093395631434,0.9248025743285089,-0.38044736628785164
2008-04-24,1043.772,171.924,1263.0,522.0,5296.0,240.60532638888887,3.0580555555555557,10315.199999999997,2008-04-01,5.14,12.0,5.0,1.0,0.0,3,115,0.43388373911755823,-0.900968867902419,0.9181214482844364,-0.39629913726891813
2008-04-25,1267.734,162.224,824.0,2004.0,9400.0,241.00715277777778,3.7,8900.900000000001,2008-04-01,5.14,12.0,5.0,1.0,0.0,4,116,-0.433883739117558,-0.9009688679024191,0.9111686353326631,-0.41203363695942635
2008-04-26,903.166,168.696,0.0,634.0,3586.0,240.79256249999997,2.634027777777778,10832.766666666666,2008-04-01,5.14,12.0,5.0,1.0,0.0,5,117,-0.9749279121818236,-0.2225209339563146,0.9039461929224011,-0.42764620926777464
2008-04-27,1008.24,198.118,693.0,588.0,5488.0,240.90728472222222,2.96375,10035.0,2008-04-01,5.14,12.0,5.0,1.0,0.0,6,118,-0.7818314824680299,0.6234898018587334,0.8964562582905575,-0.44313223418263453
2008-04-28,659.052,167.118,0.0,621.0,2786.0,240.97845833333332,1.9506944444444445,7577.200000000001,2008-04-01,5.14,12.0,5.0,1.0,0.0,0,119,0.0,1.0,0.8887010478292915,-0.45848712914008766
2008-04-29,1972.616,215.356,1402.0,5411.0,10481.0,240.70690277777777,5.770694444444444,15582.933333333334,2008-04-01,5.14,12.0,5.0,1.0,0.0,1,120,0.7818314824680298,0.6234898018587336,0.8806828564301475,-0.47370635037968
2008-04-30,1101.7259999999999,171.556,1057.0,590.0,6653.0,241.43364583333334,3.218611111111111,10062.099999999999,2008-04-01,5.14,12.0,5.0,1.0,0.0,2,121,0.9749279121818236,-0.22252093395631434,0.8724040568049612,-0.48878539428899265
2008-05-01,576.014,150.696,0.0,530.0,2586.0,241.4462638888889,1.7023611111111112,6484.233333333334,2008-05-01,6.659999999999999,7.0,3.0,2.0,1.0,3,122,0.43388373911755823,-0.900968867902419,0.8638670987837349,-0.503719798736334
2008-05-02,1497.768,205.568,3114.0,584.0,8687.0,241.64894444444442,4.377777777777778,12577.8,2008-05-01,6.659999999999999,7.0,3.0,2.0,1.0,4,123,-0.433883739117558,-0.9009688679024191,0.8550745085896932,-0.518505144391157
2008-05-03,1289.6,202.004,996.0,541.0,6535.0,240.8336875,3.8009722222222218,13421.333333333332,2008-05-01,6.659999999999999,7.0,3.0,2.0,1.0,5,124,-0.9749279121818236,-0.2225209339563146,0.8460288880917339,-0.533137056031809
2008-05-04,1470.97,209.422,2196.0,2872.0,5464.0,241.38047916666667,4.3625,13984.166666666668,2008-05-01,6.659999999999999,7.0,3.0,2.0,1.0,6,125,-0.7818314824680299,0.6234898018587334,0.8367329140344921,-0.5476112038402312
2008-05-05,1366.932,185.75,1008.0,378.0,10197.0,240.73685416666666,3.997777777777778,11199.2,2008-05-01,6.659999999999999,7.0,3.0,2.0,1.0,0,126,0.0,1.0,0.8271893372462497,-0.5619233046832195
2008-05-06,1789.98,199.596,1354.0,5410.0,12200.0,240.29031944444444,5.245972222222222,10869.0,2008-05-01,6.659999999999999,7.0,3.0,2.0,1.0,1,127,0.7818314824680298,0.6234898018587336,0.8174009818249189,-0.5760691233798758
2008-05-07,1176.264,190.956,1030.0,423.0,6649.0,241.0812638888889,3.4575,11502.400000000001,2008-05-01,6.659999999999999,7.0,3.0,2.0,1.0,2,128,0.9749279121818236,-0.22252093395631434,0.8073707443023492,-0.5900444739548627
2008-05-08,2116.698,253.244,3667.0,702.0,12717.0,239.85129166666667,6.178472222222222,18192.300000000003,2008-05-01,6.659999999999999,7.0,3.0,2.0,1.0,3,129,0.43388373911755823,-0.900968867902419,0.7971015927871943,-0.6038452208771035
2008-05-09,1747.272,229.874,2229.0,423.0,11904.0,240.47122222222222,5.136111111111111,14565.2,2008-05-01,6.659999999999999,7.0,3.0,2.0,1.0,4,130,-0.433883739117558,-0.9009688679024191,0.7865965660866021,-0.6174672802835514
2008-05-10,1909.128,289.814,6950.0,612.0,11714.0,240.08622916666667,5.636388888888889,12542.8,2008-05-01,6.659999999999999,7.0,3.0,2.0,1.0,5,131,-0.9749279121818236,-0.2225209339563146,0.7758587728069828,-0.6309066211876704
2008-05-11,1610.92,275.702,563.0,1340.0,6930.0,240.48559722222222,4.804166666666666,18015.666666666668,2008-05-01,6.659999999999999,7.0,3.0,2.0,1.0,6,132,-0.7818314824680299,0.6234898018587334,0.7648913904341225,-0.6441592666722685
2008-05-12,1524.204,229.14,2082.0,1085.0,11959.0,241.041625,4.519444444444445,10277.400000000001,2008-05-01,6.659999999999999,7.0,3.0,2.0,1.0,0,133,0.0,1.0,0.753697664392914,-0.6572212950663319
2008-05-13,1476.894,236.468,823.0,4089.0,8370.0,240.3740625,4.391805555555555,11332.900000000001,2008-05-01,6.659999999999999,7.0,3.0,2.0,1.0,1,134,0.7818314824680298,0.6234898018587336,0.742280907086982,-0.6700888411055113
2008-05-14,1584.262,277.374,2467.0,3436.0,9716.0,240.7085138888889,4.713333333333333,10785.366666666665,2008-05-01,6.659999999999999,7.0,3.0,2.0,1.0,2,135,0.9749279121818236,-0.22252093395631434,0.7306444969184916,-0.6827580970759147
2008-05-15,1162.768,237.724,868.0,570.0,6820.0,240.35039583333335,3.5220833333333337,11121.466666666667,2008-05-01,6.659999999999999,7.0,3.0,2.0,1.0,3,136,0.43388373911755823,-0.900968867902419,0.7187918772884232,-0.6952253139408722
2008-05-16,1651.044,235.528,2228.0,2568.0,8957.0,239.61642361111112,4.924444444444444,13764.400000000001,2008-05-01,6.659999999999999,7.0,3.0,2.0,1.0,4,137,-0.433883739117558,-0.9009688679024191,0.7067265555776158,-0.7074868024503348
2008-05-17,1657.454,275.896,2158.0,935.0,12472.0,239.4728611111111,4.951527777777778,12059.233333333334,2008-05-01,6.659999999999999,7.0,3.0,2.0,1.0,5,138,-0.9749279121818236,-0.2225209339563146,0.6944521021088763,-0.719538934232584
2008-05-18,1803.958,254.492,1775.0,5355.0,8626.0,239.68268750000001,5.4094444444444445,14309.966666666667,2008-05-01,6.659999999999999,7.0,3.0,2.0,1.0,6,139,-0.7818314824680299,0.6234898018587334,0.6819721490904629,-0.7313781428679254
2008-05-19,1030.262,175.736,1014.0,558.0,7503.0,240.43187500000002,3.0694444444444446,8096.033333333333,2008-05-01,6.659999999999999,7.0,3.0,2.0,1.0,0,140,0.0,1.0,0.6692903895412567,-0.7430009249440493
2008-05-20,1581.334,184.082,1352.0,2431.0,11977.0,241.01960416666665,4.682222222222222,10595.566666666666,2008-05-01,6.659999999999999,7.0,3.0,2.0,1.0,1,141,0.7818314824680298,0.6234898018587336,0.6564105761979381,-0.7544038410927472
2008-05-21,1324.112,190.326,1989.0,474.0,9251.0,240.7605138888889,3.9166666666666665,10354.533333333333,2008-05-01,6.659999999999999,7.0,3.0,2.0,1.0,2,142,0.9749279121818236,-0.22252093395631434,0.6433365204044917,-0.765583517007675
2008-05-22,976.868,169.816,996.0,440.0,6475.0,239.50019444444447,2.9559722222222224,8370.133333333333,2008-05-01,6.659999999999999,7.0,3.0,2.0,1.0,3,143,0.43388373911755823,-0.900968867902419,0.6300720909843687,-0.7765366444428655
2008-05-23,1484.916,178.958,0.0,1390.0,14734.0,239.49885416666666,4.358611111111111,8624.599999999999,2008-05-01,6.659999999999999,7.0,3.0,2.0,1.0,4,144,-0.433883739117558,-0.9009688679024191,0.6166212130956382,-0.7872599821916922
2008-05-24,1580.176,285.55,1027.0,569.0,12833.0,240.72490277777777,4.669027777777777,11907.266666666666,2008-05-01,6.659999999999999,7.0,3.0,2.0,1.0,5,145,-0.9749279121818236,-0.2225209339563146,0.6029878670694714,-0.7977503570459932
2008-05-25,2048.504,290.416,4307.0,8811.0,6016.0,239.94564583333332,6.136527777777778,15007.73333333333,2008-05-01,6.659999999999999,7.0,3.0,2.0,1.0,6,146,-0.7818314824680299,0.6234898018587334,0.5891760872322963,-0.8080046647350754
2008-05-26,1289.71,220.698,985.0,666.0,9284.0,240.36368750000003,3.9297222222222223,10560.166666666668,2008-05-01,6.659999999999999,7.0,3.0,2.0,1.0,0,147,0.0,1.0,0.5751899607119775,-0.8180198708443174
2008-05-27,1708.7,207.466,0.0,5352.0,11478.0,239.39086805555553,5.1073611111111115,11648.333333333332,2008-05-01,6.659999999999999,7.0,3.0,2.0,1.0,1,148,0.7818314824680298,0.6234898018587336,0.5610336262283677,-0.8277930117131022
2008-05-28,1114.372,235.644,3138.0,512.0,6709.0,241.32269444444444,3.3505555555555557,8213.866666666665,2008-05-01,6.659999999999999,7.0,3.0,2.0,1.0,2,149,0.9749279121818236,-0.22252093395631434,0.5467112728685939,-0.8373211953118121
2008-05-29,1135.076,186.832,1004.0,507.0,8703.0,237.67515972222222,3.4756944444444446,8703.933333333334,2008-05-01,6.659999999999999,7.0,3.0,2.0,1.0,3,150,0.43388373911755823,-0.900968867902419,0.5322271388474397,-0.8466016020976267
2008-05-30,1397.244,182.218,0.0,3019.0,11298.0,240.55369444444446,4.202916666666667,8970.400000000001,2008-05-01,6.659999999999999,7.0,3.0,2.0,1.0,4,151,-0.433883739117558,-0.9009688679024191,0.5175855102531889,-0.8556314858488706
2008-05-31,1641.47,249.924,1764.0,2328.0,11858.0,240.65420138888888,4.923055555555555,11407.833333333332,2008-05-01,6.659999999999999,7.0,3.0,2.0,1.0,5,152,-0.9749279121818236,-0.2225209339563146,0.5027907197793043,-0.8644081744776648
2008-06-01,1848.876,225.34,1906.0,545.0,11307.0,240.62318055555556,5.423194444444444,17056.6,2008-06-01,1.48,4.0,1.0,0.0,0.0,6,153,-0.7818314824680299,0.6234898018587334,0.4878471454423119,-0.8729290708206411
2008-06-02,1074.012,165.158,960.0,558.0,6341.0,236.369875,3.2180555555555554,10041.2,2008-06-01,1.48,4.0,1.0,0.0,0.0,0,154,0.0,1.0,0.47275920928627757,-0.881191653407483
2008-06-03,1597.816,173.938,2897.0,2608.0,9265.0,234.15220833333333,4.844166666666667,11860.266666666666,2008-06-01,1.48,4.0,1.0,0.0,0.0,1,155,0.7818314824680298,0.6234898018587336,0.4575313760742512,-0.8891934772070711
2008-06-04,1588.912,152.404,1550.0,7682.0,6508.0,234.70647222222223,4.8277777777777775,10741.866666666665,2008-06-01,1.48,4.0,1.0,0.0,0.0,2,156,0.9749279121818236,-0.22252093395631434,0.44216815196707204,-0.8969321743510065
2008-06-05,1120.078,153.106,1747.0,506.0,8781.0,235.16382638888888,3.3976388888888893,7633.966666666667,2008-06-01,1.48,4.0,1.0,0.0,0.0,3,157,0.43388373911755823,-0.900968867902419,0.42667408318992467,-0.9044054548343001
2008-06-06,1217.714,174.52,1009.0,506.0,7871.0,239.7169375,3.6720833333333336,10909.233333333334,2008-06-01,1.48,4.0,1.0,0.0,0.0,4,158,-0.433883739117558,-0.9009688679024191,0.4110537546870351,-0.9116111071930239
2008-06-07,1882.484,186.414,2379.0,2611.0,14593.0,238.98444444444442,5.531944444444444,11791.733333333334,2008-06-01,1.48,4.0,1.0,0.0,0.0,5,159,-0.9749279121818236,-0.2225209339563146,0.3953117887649151,-0.9185469991587165
2008-06-08,1542.322,188.384,2536.0,3161.0,9732.0,239.96493750000002,4.596111111111111,10276.366666666665,2008-06-01,1.48,4.0,1.0,0.0,0.0,6,160,-0.7818314824680299,0.6234898018587334,0.37945284372454435,-0.925211078289358
2008-06-09,1325.698,183.64,1967.0,2085.0,7921.0,239.43468055555556,4.039722222222222,10121.966666666667,2008-06-01,1.48,4.0,1.0,0.0,0.0,0,161,0.0,1.0,0.36348161248290634,-0.9316013725767187
2008-06-10,1067.09,216.018,907.0,585.0,8992.0,239.97804861111112,3.204861111111111,7300.833333333332,2008-06-01,1.48,4.0,1.0,0.0,0.0,1,162,0.7818314824680298,0.6234898018587336,0.3474028211842774,-0.9377159910299093
2008-06-11,1123.206,214.372,977.0,842.0,7566.0,240.1544722222222,3.388472222222222,9335.099999999999,2008-06-01,1.48,4.0,1.0,0.0,0.0,2,163,0.9749279121818236,-0.22252093395631434,0.3312212278016865,-0.9435531242349544
2008-06-12,1259.332,189.292,1951.0,567.0,7246.0,239.69002083333334,3.7993055555555557,11224.866666666665,2008-06-01,1.48,4.0,1.0,0.0,0.0,3,164,0.43388373911755823,-0.900968867902419,0.31494162072895193,-0.9491110448902284
2008-06-13,1874.998,281.939,2809.0,7358.5,10531.5,238.88891666666666,5.604166666666667,10550.966666666667,2008-06-01,1.48,4.0,1.0,0.0,0.0,4,165,-0.433883739117558,-0.9009688679024191,0.2985688173637202,-0.9543881083175908
2008-06-14,1384.92,344.28000000000003,1862.0,1011.0,10681.0,240.01449305555556,4.207777777777777,9528.0,2008-06-01,1.48,4.0,1.0,0.0,0.0,5,166,-0.9749279121818236,-0.2225209339563146,0.2821076626819194,-0.9593827529490743
2008-06-15,2289.102,281.00600000000003,6471.0,6802.0,11589.0,239.45372916666668,6.773611111111111,13289.699999999997,2008-06-01,1.48,4.0,1.0,0.0,0.0,6,167,-0.7818314824680299,0.6234898018587334,0.26556302780405594,-0.9640935007889755
2008-06-16,1303.044,204.382,1980.0,464.0,10012.0,240.43346527777777,3.9047222222222224,9261.400000000001,2008-06-01,1.48,4.0,1.0,0.0,0.0,0,168,0.0,1.0,0.24893980855376657,-0.9685189578512204
2008-06-17,1145.084,175.464,1080.0,432.0,10094.0,240.35443055555555,3.4345833333333333,7478.733333333334,2008-06-01,1.48,4.0,1.0,0.0,0.0,1,169,0.7818314824680298,0.6234898018587336,0.23224292400907015,-0.9726578145718654
2008-06-18,1893.608,272.724,7549.0,3040.0,12687.0,239.73986805555555,5.711388888888889,8284.133333333335,2008-06-01,1.48,4.0,1.0,0.0,0.0,2,170,0.9749279121818236,-0.22252093395631434,0.21547731504673012,-0.976508846196619
2008-06-19,1588.0819999999999,189.418,3411.0,1514.0,10911.0,239.2726875,4.737916666666667,10632.03333333333,2008-06-01,1.48,4.0,1.0,0.0,0.0,3,171,0.43388373911755823,-0.900968867902419,0.19864794288017112,-0.9800709131432666
